legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
53cb61bb027443aba354893d5d8efdb3,2022-05-10,2022-05-23,LAX,JFK,QH0JUEL1,PT5H36M,1,False,False,True,371.16,413.60,7,2458,1653371700,2022-05-23T22:55:00.000-07:00,1653391860,2022-05-24T07:31:00.000-04:00,JFK,LAX,JetBlue Airways,B6,Airbus A319-321,20160,2458,coach
630e50698e5a92243b42e4e125e60b55,2022-05-01,2022-06-18,LGA,ORD,LA7OA0MQ,PT2H43M,0,False,False,True,180.47,208.61,4,720,1655556300,2022-06-18T08:45:00.000-04:00,1655566080,2022-06-18T10:28:00.000-05:00,ORD,LGA,Delta,DL,Airbus A220-100,9780,720,coach
e60298cddb7955fd8baff313b762f63f,2022-06-25,2022-08-10,PHL,ORD,OVAIZNN3,PT2H23M,0,False,False,True,127.44,151.60,7,672,1660160040,2022-08-10T15:34:00.000-04:00,1660168620,2022-08-10T16:57:00.000-05:00,ORD,PHL,American Airlines,AA,Boeing 737-800,8580,672,coach
cf6424cf98a523e762a44ebd6592205e,2022-06-19,2022-06-21,ORD,LAX,GA3NR,PT10H51M,0,False,False,False,250.00,319.58,0,,1655809200||1655843400,2022-06-21T06:00:00.000-05:00||2022-06-21T13:30:00.000-07:00,1655823300||1655848260,2022-06-21T07:55:00.000-07:00||2022-06-21T14:51:00.000-07:00,LAS||LAX,ORD||LAS,Spirit Airlines||Spirit Airlines,NK||NK,||,14100||4860,None||None,coach||coach
ae6a44c409a179f72aff543347e132cf,2022-05-22,2022-06-27,CLT,EWR,WAA2JFEN,PT1H59M,0,False,False,True,133.95,157.10,1,545,1656329400,2022-06-27T07:30:00.000-04:00,1656336540,2022-06-27T09:29:00.000-04:00,EWR,CLT,United,UA,Embraer 170,7140,545,coach
7fb26f95c41234cd0f4d97310ca3ac67,2022-06-16,2022-07-14,LGA,MIA,SUAJZNN3,PT3H21M,0,False,False,True,148.84,174.60,4,1104,1657830540,2022-07-14T16:29:00.000-04:00,1657842600,2022-07-14T19:50:00.000-04:00,MIA,LGA,American Airlines,AA,Airbus A321,12060,1104,coach
3e1b5fdf7eb4c0a54cc19ab724438061,2022-06-24,2022-07-05,PHL,MIA,RNR,PT8H32M,0,False,False,False,30.00,137.58,0,,1657016100||1657042680,2022-07-05T06:15:00.000-04:00||2022-07-05T13:38:00.000-04:00,1657025580||1657046820,2022-07-05T08:53:00.000-04:00||2022-07-05T14:47:00.000-04:00,MCO||MIA,PHL||MCO,Spirit Airlines||Spirit Airlines,NK||NK,||AIRBUS INDUSTRIE A321 SHARKLETS,9480||4140,None||None,coach||coach
77602cbe6ef53d5e0a6d478ff5b1ef6a,2022-05-21,2022-05-27,OAK,ATL,K7CXNR,PT23H13M,1,False,False,False,227.00,381.07,0,,1653676740||1653716400||1653753180,2022-05-27T11:39:00.000-07:00||2022-05-27T22:40:00.000-07:00||2022-05-28T11:53:00.000-04:00,1653682320||1653730680||1653760320,2022-05-27T13:12:00.000-07:00||2022-05-28T05:38:00.000-04:00||2022-05-28T13:52:00.000-04:00,LAS||DTW||ATL,OAK||LAS||DTW,Spirit Airlines||Spirit Airlines||Spirit Airlines,NK||NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A320 SHARKLETS,5580||14280||7140,None||None||None,coach||coach||coach
a0ee1ac8789377e6336b1fe7de939cd4,2022-06-11,2022-07-12,ORD,DTW,XAVQA0BQ,PT1H24M,0,True,False,True,87.44,108.60,9,240,1657672200,2022-07-12T19:30:00.000-05:00,1657677240,2022-07-12T21:54:00.000-04:00,DTW,ORD,Delta,DL,Boeing 717,5040,240,coach
0a146e41becdb1ba93453253252d2758,2022-06-18,2022-08-10,ORD,LAX,VUAHZNN1,PT7H19M,0,False,False,False,339.53,388.60,7,1992,1660138620||1660154460,2022-08-10T08:37:00.000-05:00||2022-08-10T13:01:00.000-05:00,1660147260||1660164960,2022-08-10T11:01:00.000-05:00||2022-08-10T13:56:00.000-07:00,DFW||ONT,ORD||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,8640||10500,799||1193,coach||coach
d60a671cf7f790c7f6ab3258ddec1bc0,2022-04-26,2022-05-13,BOS,LAX,L0AZZNN1,PT9H2M,0,False,False,False,348.84,398.60,1,2771,1652472540||1652493720,2022-05-13T16:09:00.000-04:00||2022-05-13T21:02:00.000-05:00,1652488140||1652505060,2022-05-13T19:29:00.000-05:00||2022-05-13T22:11:00.000-07:00,DFW||ONT,BOS||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,15600||11340,1556||1215,coach||coach
c4f499529175d0e2662e38642c75ffb0,2022-06-18,2022-06-21,LAX,ORD,U0XSNR,PT5H34M,0,False,False,False,231.00,338.58,0,,1655853840||1655860500,2022-06-21T16:24:00.000-07:00||2022-06-21T18:15:00.000-07:00,1655858580||1655873880,2022-06-21T17:43:00.000-07:00||2022-06-21T23:58:00.000-05:00,LAS||ORD,LAX||LAS,Spirit Airlines||Spirit Airlines,NK||NK,||,4740||13380,None||None,coach||coach
832a11fca3ee03750c0e109555687b21,2022-05-13,2022-05-20,SFO,BOS,EAA0OHEN,PT8H35M,0,False,False,False,626.98,697.60,2,3243,1653033300||1653050700,2022-05-20T00:55:00.000-07:00||2022-05-20T07:45:00.000-05:00,1653046740||1653064200,2022-05-20T06:39:00.000-05:00||2022-05-20T12:30:00.000-04:00,IAH||BOS,SFO||IAH,United||United,UA||UA,Boeing 737-900||Boeing 737 MAX 9,13440||13500,1641||1602,coach||coach
6fb7dda478d8f83afe8e0687635a67a9,2022-06-17,2022-07-16,SFO,PHL,EAA0KKEN,PT7H20M,0,False,False,False,619.53,689.60,5,2521,1657972800||1657986000,2022-07-16T05:00:00.000-07:00||2022-07-16T09:40:00.000-06:00,1657981800||1657999200,2022-07-16T08:30:00.000-06:00||2022-07-16T15:20:00.000-04:00,DEN||PHL,SFO||DEN,United||United,UA||UA,Boeing 777||Boeing 737-800,9000||13200,954||1567,coach||coach
e24b376b0a2329d140ec4b17c903aca1,2022-06-17,2022-07-03,ORD,BOS,K0AHZNN1,PT2H17M,0,False,False,True,487.44,538.60,7,862,1656854100,2022-07-03T08:15:00.000-05:00,1656862320,2022-07-03T11:32:00.000-04:00,BOS,ORD,American Airlines,AA,Boeing 737-800,8220,862,coach
bc0828345244c484d6fb5d832751a84f,2022-04-22,2022-04-23,BOS,EWR,WL0QBEL1,PT1H22M,0,False,False,True,78.14,98.60,4,185,1650762360,2022-04-23T21:06:00.000-04:00,1650767280,2022-04-23T22:28:00.000-04:00,EWR,BOS,JetBlue Airways,B6,Embraer 190,4920,185,coach
ea09e67d5041bebe0cbe16ac224e07ee,2022-04-26,2022-05-02,DEN,SFO,HAA0OKEN,PT2H46M,0,False,False,True,320.00,358.60,4,954,1651507500,2022-05-02T10:05:00.000-06:00,1651517460,2022-05-02T11:51:00.000-07:00,SFO,DEN,United,UA,Boeing 737-900,9960,954,coach
1a2886ee4dc9f43deca07078549dfbbf,2022-04-23,2022-05-17,SFO,ORD,LAA2JQEN,PT11H15M,1,False,False,False,263.25,312.19,1,1933,1652829000||1652856660,2022-05-17T16:10:00.000-07:00||2022-05-17T23:51:00.000-07:00,1652834880||1652869500,2022-05-17T17:48:00.000-07:00||2022-05-18T05:25:00.000-05:00,LAS||ORD,SFO||LAS,United||United,UA||UA,Boeing 737 MAX 9||Boeing 737 MAX 9,5880||12840,424||1509,coach||coach
8ed44c211b13df4a410cfdb43f3ab608,2022-06-19,2022-07-31,BOS,ORD,T7CXNR,PT6H27M,0,False,False,False,62.00,169.58,0,,1659280380||1659294600,2022-07-31T11:13:00.000-04:00||2022-07-31T15:10:00.000-04:00,1659288480||1659303600,2022-07-31T13:28:00.000-04:00||2022-07-31T16:40:00.000-05:00,MYR||ORD,BOS||MYR,Spirit Airlines||Spirit Airlines,NK||NK,Airbus A319||AIRBUS INDUSTRIE A320 SHARKLETS,8100||9000,None||None,coach||coach
824565876d2b5a7340d9797ba8bb2de1,2022-06-15,2022-08-14,ATL,DFW,Q14NC,PT5H50M,0,False,False,False,290.14,345.60,1,787,1660502700||1660512600||1660517880,2022-08-14T14:45:00.000-04:00||2022-08-14T16:30:00.000-05:00||2022-08-14T17:58:00.000-05:00,1660510200||1660515000||1660523700,2022-08-14T15:50:00.000-05:00||2022-08-14T17:10:00.000-05:00||2022-08-14T19:35:00.000-05:00,MKL||MEM||DFW,ATL||MKL||MEM,Southern Airways Express||Southern Airways Express||American Airlines,9X||9X||AA,Cessna||Cessna||Boeing 737-800,7500||2400||5820,289||71||427,coach||coach||coach
bcfa144967b9f8c9ac810dbf4c854cc4,2022-06-12,2022-07-31,IAD,DFW,SAA2AFDN,PT11H34M,1,False,False,False,344.18,399.19,4,1601,1659320700||1659348900,2022-07-31T22:25:00.000-04:00||2022-08-01T06:15:00.000-04:00,1659325440||1659362340,2022-07-31T23:44:00.000-04:00||2022-08-01T08:59:00.000-05:00,EWR||DFW,IAD||EWR,United||United,UA||UA,Boeing 737-800||Airbus A319,4740||13440,221||1380,coach||coach
4ca4b71c300f1e7175f312ef8a057fca,2022-05-11,2022-05-17,DTW,SFO,SAA3AHEN,PT13H19M,0,False,False,False,452.10,515.21,2,3051,1652801640||1652827200,2022-05-17T11:34:00.000-04:00||2022-05-17T18:40:00.000-04:00,1652808240||1652849580,2022-05-17T13:24:00.000-04:00||2022-05-17T21:53:00.000-07:00,EWR||SFO,DTW||EWR,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||BOEING 777-300ER,6600||22380,485||2566,coach||coach
844724bb41c8ab22be95a656d3324575,2022-06-12,2022-07-01,ATL,LGA,KAUOX0MC,PT2H19M,0,False,False,True,292.09,328.60,9,762,1656678300,2022-07-01T08:25:00.000-04:00,1656686640,2022-07-01T10:44:00.000-04:00,LGA,ATL,Delta,DL,Airbus A320,8340,762,coach
c64fb1e1241e2002ba3da78c59a0fb33,2022-05-27,2022-07-24,DEN,ATL,VUAIZNN1,PT11H29M,0,False,False,False,382.33,440.21,1,1375,1658666880||1658700300,2022-07-24T06:48:00.000-06:00||2022-07-24T17:05:00.000-05:00,1658674200||1658708220,2022-07-24T09:50:00.000-05:00||2022-07-24T20:17:00.000-04:00,DFW||ATL,DEN||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,7320||7920,650||725,coach||coach
21ab6fefa3b8400375a02ea9bedc8e67,2022-05-18,2022-07-15,DEN,PHL,HAA0OKEN,PT5H47M,0,False,False,False,528.37,591.60,9,1575,1657899600||1657912320,2022-07-15T09:40:00.000-06:00||2022-07-15T14:12:00.000-05:00,1657908900||1657920420,2022-07-15T13:15:00.000-05:00||2022-07-15T17:27:00.000-04:00,ORD||PHL,DEN||ORD,United||United,UA||UA,Boeing 777||Airbus A320,9300||8100,903||672,coach||coach
6f2116b96e36bf22ffd3c65fe142dd4a,2022-05-31,2022-06-16,LGA,IAD,KAUQA0MQ,PT3H56M,0,False,False,False,402.79,456.60,3,523,1655413500||1655423700,2022-06-16T17:05:00.000-04:00||2022-06-16T19:55:00.000-04:00,1655420040||1655427660,2022-06-16T18:54:00.000-04:00||2022-06-16T21:01:00.000-04:00,PIT||IAD,LGA||PIT,Delta||United,DL||UA,Canadair Regional Jet 900||Embraer 170,6540||3960,329||194,coach||coach
83462239907f74ee36a43bf1617ecd11,2022-06-14,2022-08-08,ORD,LAX,MA0NA0MC,PT6H47M,0,False,False,False,397.21,450.60,9,1841,1659984600||1660002000,2022-08-08T13:50:00.000-05:00||2022-08-08T17:40:00.000-06:00,1659997020||1660009020,2022-08-08T16:17:00.000-06:00||2022-08-08T18:37:00.000-07:00,SLC||LAX,ORD||SLC,Delta||Delta,DL||DL,Airbus A320||Boeing 737-800,12420||7020,1251||590,coach||coach
f3795fad54595e84236546ad4c84e8f3,2022-05-12,2022-06-08,SFO,ATL,BAUOA0MQ,PT4H41M,1,False,False,True,608.37,668.60,9,2135,1654753200,2022-06-08T22:40:00.000-07:00,1654770060,2022-06-09T06:21:00.000-04:00,ATL,SFO,Delta,DL,Boeing 737-900,16860,2135,coach
574fe28dbceb13c9541bcb121fa18d63,2022-06-25,2022-07-22,BOS,DFW,GUAJZNN1,PT12H44M,0,False,False,False,286.51,337.20,1,1578,1658502600||1658536260,2022-07-22T11:10:00.000-04:00||2022-07-22T20:31:00.000-04:00,1658508300||1658548440,2022-07-22T12:45:00.000-04:00||2022-07-22T22:54:00.000-05:00,PHL||DFW,BOS||PHL,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,5700||12180,280||1298,coach||coach
15221e2f17267a63eaac7e962ff85a2e,2022-06-18,2022-07-10,JFK,DFW,MA3OA0MC,PT5H27M,0,False,False,False,403.72,457.60,9,1487,1657467300||1657479000,2022-07-10T11:35:00.000-04:00||2022-07-10T14:50:00.000-04:00,1657476120||1657486920,2022-07-10T14:02:00.000-04:00||2022-07-10T16:02:00.000-05:00,ATL||DAL,JFK||ATL,Delta||Delta,DL||DL,Boeing 737-900||Boeing 717,8820||7920,762||725,coach||coach
1b9ceacf31ff68a6278ab2cbded160a1,2022-04-27,2022-05-13,ORD,PHL,Y0CXNR,PT11H25M,0,False,False,False,232.00,339.58,0,,1652455200||1652486700,2022-05-13T10:20:00.000-05:00||2022-05-13T20:05:00.000-04:00,1652465100||1652496300,2022-05-13T14:05:00.000-04:00||2022-05-13T22:45:00.000-04:00,MCO||PHL,ORD||MCO,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||,9900||9600,None||None,coach||coach
594eafc488ca98247af261167a9b627e,2022-06-25,2022-07-31,IAD,CLT,UAUNA0MQ,PT4H45M,0,False,False,False,125.58,158.60,1,766,1659261660||1659270600,2022-07-31T06:01:00.000-04:00||2022-07-31T08:30:00.000-04:00,1659266940||1659278760,2022-07-31T07:29:00.000-04:00||2022-07-31T10:46:00.000-04:00,JFK||CLT,IAD||JFK,Delta||Delta,DL||DL,Canadair Regional Jet 900||Canadair Regional Jet 900,5280||8160,221||545,coach||coach
3c0c28e0d8dfc97dc3045ba72e8d00b5,2022-05-12,2022-07-06,ORD,SFO,M0AIZNN1,PT6H46M,0,False,False,False,466.98,525.60,2,2092,1657110600||1657127280,2022-07-06T07:30:00.000-05:00||2022-07-06T10:08:00.000-07:00,1657123860||1657134960,2022-07-06T09:11:00.000-07:00||2022-07-06T12:16:00.000-07:00,PHX||SFO,ORD||PHX,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,13260||7680,1440||652,coach||coach
d39fa8990c1aa72e051c33ded23e8baf,2022-06-16,2022-07-30,IAD,EWR,BAUOA0MQ,PT4H58M,0,False,False,False,465.12,523.60,9,1303,1659199500||1659209100,2022-07-30T12:45:00.000-04:00||2022-07-30T15:25:00.000-04:00,1659205920||1659217380,2022-07-30T14:32:00.000-04:00||2022-07-30T17:43:00.000-04:00,ATL||EWR,IAD||ATL,Delta||Delta,DL||DL,Boeing 717||Airbus A320,6420||8280,541||762,coach||coach
c7290909b0e4914a3033a786f244740e,2022-05-12,2022-06-29,IAD,LGA,QAA0OFEN,PT6H54M,0,False,False,False,407.44,461.60,9,710,1656521100||1656540000,2022-06-29T12:45:00.000-04:00||2022-06-29T18:00:00.000-04:00,1656525720||1656545940,2022-06-29T14:02:00.000-04:00||2022-06-29T19:39:00.000-04:00,CLE||LGA,IAD||CLE,United||Delta,UA||DL,Boeing 737-800||Canadair Regional Jet 900,4620||5940,299||411,coach||coach
16b06333268c238fdc7cc47ab7d296e6,2022-06-19,2022-07-27,LAX,LGA,VA7NR,PT8H25M,1,False,False,False,162.00,269.58,0,,1658982900||1659006780,2022-07-27T21:35:00.000-07:00||2022-07-28T07:13:00.000-04:00,1658998800||1659013200,2022-07-28T05:00:00.000-04:00||2022-07-28T09:00:00.000-04:00,DTW||LGA,LAX||DTW,Spirit Airlines||Spirit Airlines,NK||NK,||AIRBUS INDUSTRIE A321 SHARKLETS,15900||6420,None||None,coach||coach
7a6e3aafe2da2088f959d33cc5889949,2022-06-04,2022-07-21,OAK,BOS,BATOA0MC,PT7H49M,0,False,False,False,720.93,798.60,2,2688,1658408400||1658418840,2022-07-21T06:00:00.000-07:00||2022-07-21T09:54:00.000-06:00,1658415180||1658436540,2022-07-21T08:53:00.000-06:00||2022-07-21T16:49:00.000-04:00,SLC||BOS,OAK||SLC,Delta||Delta,DL||DL,Airbus A220-100||Airbus A321,6780||17700,588||2100,coach||coach
7ef55dd7fd95bf7ca8fd2c3eff555265,2022-04-22,2022-04-29,SFO,MIA,QAA0OKEN,PT11H30M,1,False,False,False,463.25,526.09,2,2782,1651282800||1651297200||1651317300,2022-04-29T18:40:00.000-07:00||2022-04-29T23:40:00.000-06:00||2022-04-30T07:15:00.000-04:00,1651289760||1651309860||1651324200,2022-04-29T21:36:00.000-06:00||2022-04-30T05:11:00.000-04:00||2022-04-30T09:10:00.000-04:00,SLC||ATL||MIA,SFO||SLC||ATL,United||Delta||Delta,UA||DL||DL,Canadair Regional Jet||Airbus A321||Boeing 737-900,6960||12660||6900,599||1587||596,coach||coach||coach
47d5cf9b0dc8952f039b9829d9b65245,2022-06-13,2022-06-20,IAD,LAX,L0AIZNN1,PT7H59M,0,False,False,False,658.60,731.60,7,2370,1655722800||1655741100,2022-06-20T07:00:00.000-04:00||2022-06-20T11:05:00.000-05:00,1655734020||1655751540,2022-06-20T09:07:00.000-05:00||2022-06-20T11:59:00.000-07:00,DFW||ONT,IAD||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A321,11220||10440,1177||1193,coach||coach
5a11859541cd719fa3753acc2f00247d,2022-05-12,2022-06-07,ATL,DFW,LA3NX0MQ,PT2H14M,0,False,False,True,164.65,191.60,9,725,1654656300,2022-06-07T22:45:00.000-04:00,1654664340,2022-06-07T23:59:00.000-05:00,DFW,ATL,Delta,DL,Airbus A321,8040,725,coach
1cc4453dc48b77014f5e1e7da1916114,2022-05-02,2022-05-28,DEN,SFO,UAUNA0MC,PT4H53M,0,False,False,False,167.44,203.60,3,979,1653762300||1653772500,2022-05-28T12:25:00.000-06:00||2022-05-28T15:15:00.000-06:00,1653767760||1653779880,2022-05-28T13:56:00.000-06:00||2022-05-28T16:18:00.000-07:00,SLC||SFO,DEN||SLC,Delta||Delta,DL||DL,||Boeing 737-800,5460||7380,380||599,coach||coach
32175d6e687f7146481daf5ce8296418,2022-06-23,2022-06-29,EWR,DTW,Q7AJZSN3,PT4H18M,0,False,False,False,143.26,176.11,5,1050,1656493200||1656502320,2022-06-29T05:00:00.000-04:00||2022-06-29T07:32:00.000-04:00,1656499560||1656508680,2022-06-29T06:46:00.000-04:00||2022-06-29T09:18:00.000-04:00,CLT||DTW,EWR||CLT,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,6360||6360,545||505,coach||coach
2b21205e83f497d97c091dd4725ac146,2022-05-29,2022-05-31,MIA,BOS,QA0TA0MC,PT3H20M,0,False,False,True,254.88,288.60,4,1260,1654011120,2022-05-31T11:32:00.000-04:00,1654023120,2022-05-31T14:52:00.000-04:00,BOS,MIA,Delta,DL,Boeing 737-800,12000,1260,coach
dee559a8f1d0b079451a44476fd0a87a,2022-06-09,2022-07-04,IAD,ORD,V3AIZNN1,PT7H9M,0,False,False,False,185.12,221.10,3,919,1656970200||1656988620,2022-07-04T17:30:00.000-04:00||2022-07-04T22:37:00.000-04:00,1656975900||1656995940,2022-07-04T19:05:00.000-04:00||2022-07-04T23:39:00.000-05:00,CLT||ORD,IAD||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5700||7320,327||592,coach||coach
eaa89e9bed34ef993a78aad47d74db37,2022-05-08,2022-05-12,DFW,PHL,WAA0AKES,PT5H24M,0,False,False,False,449.30,506.60,1,1562,1652389020||1652396700,2022-05-12T15:57:00.000-05:00||2022-05-12T18:05:00.000-05:00,1652393460||1652408460,2022-05-12T17:11:00.000-05:00||2022-05-12T22:21:00.000-04:00,IAH||PHL,DFW||IAH,United||United,UA||UA,Airbus A319||Airbus A320,4440||11760,233||1329,coach||coach
58b37a6eb866fd2095c7241a1f78fdea,2022-04-22,2022-05-22,OAK,ATL,QAUOA0MC,PT10H35M,0,False,False,False,537.68,607.21,9,2175,1653238860||1653263700,2022-05-22T10:01:00.000-07:00||2022-05-22T17:55:00.000-06:00,1653245220||1653276960,2022-05-22T12:47:00.000-06:00||2022-05-22T23:36:00.000-04:00,SLC||ATL,OAK||SLC,Delta||Delta,DL||DL,||Airbus A321,6360||13260,588||1587,coach||coach
72d608b4eba91f23e2b78ad73bd2def9,2022-06-11,2022-07-13,CLT,OAK,HAA0OKEN,PT10H6M,0,False,False,False,712.56,792.60,7,2675,1657724340||1657734900||1657756200,2022-07-13T10:59:00.000-04:00||2022-07-13T12:55:00.000-05:00||2022-07-13T16:50:00.000-07:00,1657731900||1657750740||1657760700,2022-07-13T12:05:00.000-05:00||2022-07-13T15:19:00.000-07:00||2022-07-13T18:05:00.000-07:00,ORD||LAX||OAK,CLT||ORD||LAX,United||United||Delta,UA||UA||DL,Airbus A319||Boeing 737 MAX 9||Embraer 175 (Enhanced Winglets),7560||15840||4500,592||1745||338,coach||coach||coach
739fbf355139a4c599e729c747aa7017,2022-06-13,2022-07-29,LAX,ATL,TAA2AKES,PT15H30M,1,False,False,False,361.86,422.70,9,2150,1659138120||1659168300||1659186000,2022-07-29T16:42:00.000-07:00||2022-07-30T01:05:00.000-07:00||2022-07-30T08:00:00.000-05:00,1659142740||1659179040||1659193920,2022-07-29T17:59:00.000-07:00||2022-07-30T06:04:00.000-05:00||2022-07-30T11:12:00.000-04:00,LAS||IAH||ATL,LAX||LAS||IAH,United||United||United,UA||UA||UA,Airbus A320||Boeing 737-900||Embraer 175 (Enhanced Winglets),4620||10740||7920,241||1218||691,coach||coach||coach
6d848c6034c3d635fe9cf7730e4d67b1,2022-05-09,2022-06-27,BOS,DTW,EAA0OFEN,PT5H45M,0,False,False,False,395.34,448.59,9,670,1656341100||1656354540,2022-06-27T10:45:00.000-04:00||2022-06-27T14:29:00.000-04:00,1656346200||1656361800,2022-06-27T12:10:00.000-04:00||2022-06-27T16:30:00.000-04:00,EWR||DTW,BOS||EWR,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Embraer 170,5100||7260,185||485,coach||coach
12f929ab9694f264da32e29a8cc2bceb,2022-05-01,2022-06-09,DTW,LGA,LAA2AFBN,PT3H32M,0,True,False,False,72.56,101.60,9,612,1654769100||1654776900,2022-06-09T06:05:00.000-04:00||2022-06-09T08:15:00.000-04:00,1654774080||1654781820,2022-06-09T07:28:00.000-04:00||2022-06-09T09:37:00.000-04:00,IAD||LGA,DTW||IAD,United||United,UA||UA,Boeing 737-700||Embraer 175 (Enhanced Winglets),4980||4920,391||221,coach||coach
a4935099e1c7308f2190ddb648e16d8a,2022-06-02,2022-07-28,DFW,CLT,NVAWZNN1,PT4H50M,0,False,False,False,160.93,196.60,7,939,1659040740||1659051900,2022-07-28T15:39:00.000-05:00||2022-07-28T18:45:00.000-05:00,1659046080||1659058140,2022-07-28T17:08:00.000-05:00||2022-07-28T21:29:00.000-04:00,MEM||CLT,DFW||MEM,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A320,5340||6240,427||512,coach||coach
8f6f72d3cc13c58d153d258dfe083a31,2022-06-14,2022-06-21,BOS,ATL,G3AJZNN1,PT5H14M,0,False,False,False,202.79,240.10,3,956,1655851080||1655865600,2022-06-21T18:38:00.000-04:00||2022-06-21T22:40:00.000-04:00,1655859600||1655869920,2022-06-21T21:00:00.000-04:00||2022-06-21T23:52:00.000-04:00,CLT||ATL,BOS||CLT,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A320,8520||4320,728||228,coach||coach
821fe3e2e0b8ccac0271d3df59713ca1,2022-06-23,2022-07-28,CLT,LGA,NVAGZNN3,PT3H36M,0,False,False,False,128.37,160.10,7,548,1659015120||1659024000,2022-07-28T09:32:00.000-04:00||2022-07-28T12:00:00.000-04:00,1659020580||1659028080,2022-07-28T11:03:00.000-04:00||2022-07-28T13:08:00.000-04:00,DCA||LGA,CLT||DCA,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A319,5460||4080,327||221,coach||coach
1311b25ab9cd0b144b3f1f1db04d8d1c,2022-06-25,2022-08-05,LAX,SFO,V0AIZNN1,PT9H15M,0,False,False,False,328.38,382.21,7,1022,1659705300||1659731400,2022-08-05T06:15:00.000-07:00||2022-08-05T13:30:00.000-07:00,1659710880||1659738600,2022-08-05T07:48:00.000-07:00||2022-08-05T15:30:00.000-07:00,PHX||SFO,LAX||PHX,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A319,5580||7200,370||652,coach||coach
92ce5f17ade26c13627617843510da5c,2022-05-27,2022-07-25,LGA,DEN,M0AJZNN1,PT7H32M,0,False,False,False,324.65,371.10,7,1891,1658783700||1658798700,2022-07-25T17:15:00.000-04:00||2022-07-25T21:25:00.000-04:00,1658790840||1658810820,2022-07-25T19:14:00.000-04:00||2022-07-25T22:47:00.000-06:00,CLT||DEN,LGA||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,7140||12120,545||1346,coach||coach
302a7dc38017212aaf9c2cf801f17d0d,2022-06-03,2022-07-05,CLT,DTW,N7AGZNN1,PT4H25M,0,False,False,False,153.48,187.09,5,1030,1657020660||1657029540,2022-07-05T07:31:00.000-04:00||2022-07-05T09:59:00.000-04:00,1657027140||1657036560,2022-07-05T09:19:00.000-04:00||2022-07-05T11:56:00.000-04:00,LGA||DTW,CLT||LGA,American Airlines||American Airlines,AA||AA,Boeing 737-800||Embraer 175,6480||7020,545||485,coach||coach
7bd83b91e9548a405b07cce1e06086f2,2022-05-20,2022-06-08,SFO,JFK,YH0JUEY5,PT5H42M,0,False,False,True,679.53,745.10,7,2566,1654696800,2022-06-08T07:00:00.000-07:00,1654717320,2022-06-08T15:42:00.000-04:00,JFK,SFO,American Airlines,AA,Airbus A321,20520,2566,coach
32845f53b2a1217c17facb975d013bac,2022-04-18,2022-06-07,LAX,CLT,UAA0AFEN,PT8H14M,0,False,False,False,432.56,488.60,6,3003,1654615200||1654636920,2022-06-07T08:20:00.000-07:00||2022-06-07T17:22:00.000-04:00,1654634160||1654644840,2022-06-07T16:36:00.000-04:00||2022-06-07T19:34:00.000-04:00,EWR||CLT,LAX||EWR,United||United,UA||UA,||Embraer 170,18960||7920,2458||545,coach||coach
e459cc65fc238c9104447777dc888cba,2022-06-24,2022-08-08,ATL,DTW,VH0AUEL1,PT5H44M,0,False,False,False,278.15,322.61,7,1569,1659979800||1659992400,2022-08-08T13:30:00.000-04:00||2022-08-08T17:00:00.000-04:00,1659989460||1660000440,2022-08-08T16:11:00.000-04:00||2022-08-08T19:14:00.000-04:00,BOS||DTW,ATL||BOS,JetBlue Airways||JetBlue Airways,B6||B6,||Airbus A320,9660||8040,947||622,coach||coach
